,borough,date,latitude,location,longitude,number_of_persons_injured,number_of_persons_killed
4487,MANHATTAN,2016-02-12,40.7605353,"{u'type': u'Point', u'coordinates': [-73.9583509, 40.7605353]}",-73.9583509,0,0
4488,MANHATTAN,2016-02-12,40.7642144,"{u'type': u'Point', u'coordinates': [-73.9709581, 40.7642144]}",-73.9709581,0,0
4489,MANHATTAN,2016-02-12,40.7529363,"{u'type': u'Point', u'coordinates': [-73.9854869, 40.7529363]}",-73.9854869,0,0
4490,MANHATTAN,2016-02-12,40.7605247,"{u'type': u'Point', u'coordinates': [-73.9799732, 40.7605247]}",-73.9799732,0,0
4491,MANHATTAN,2016-02-12,40.7380441,"{u'type': u'Point', u'coordinates': [-73.9963374, 40.7380441]}",-73.9963374,0,0
4492,MANHATTAN,2016-02-12,40.7634301,"{u'type': u'Point', u'coordinates': [-73.9927008, 40.7634301]}",-73.9927008,0,0
4493,MANHATTAN,2016-02-12,40.7428639,"{u'type': u'Point', u'coordinates': [-74.0039696, 40.7428639]}",-74.0039696,0,0
4494,MANHATTAN,2016-02-12,40.7547072,"{u'type': u'Point', u'coordinates': [-73.9916334, 40.7547072]}",-73.9916334,0,0
4495,MANHATTAN,2016-02-12,40.7185836,"{u'type': u'Point', u'coordinates': [-73.9917461, 40.7185836]}",-73.9917461,0,0
4496,MANHATTAN,2016-02-12,40.7446279,"{u'type': u'Point', u'coordinates': [-73.9852433, 40.7446279]}",-73.9852433,0,0
4497,MANHATTAN,2016-02-12,40.7378861,"{u'type': u'Point', u'coordinates': [-73.9809038, 40.7378861]}",-73.9809038,0,0
4498,MANHATTAN,2016-02-12,40.7484317,"{u'type': u'Point', u'coordinates': [-73.9824707, 40.7484317]}",-73.9824707,0,0
4499,MANHATTAN,2016-02-12,40.7496667,"{u'type': u'Point', u'coordinates': [-73.9815717, 40.7496667]}",-73.9815717,0,0
4500,MANHATTAN,2016-02-12,40.7403604,"{u'type': u'Point', u'coordinates': [-73.973177, 40.7403604]}",-73.973177,1,0
4501,MANHATTAN,2016-02-12,40.7433901,"{u'type': u'Point', u'coordinates': [-73.9861458, 40.7433901]}",-73.9861458,0,0
4502,MANHATTAN,2016-02-12,40.7986223,"{u'type': u'Point', u'coordinates': [-73.9416189, 40.7986223]}",-73.9416189,1,0
4503,MANHATTAN,2016-02-12,40.7383125,"{u'type': u'Point', u'coordinates': [-73.9877418, 40.7383125]}",-73.9877418,1,0
4504,MANHATTAN,2016-02-12,40.7406437,"{u'type': u'Point', u'coordinates': [-73.9757968, 40.7406437]}",-73.9757968,0,0
4505,MANHATTAN,2016-02-12,40.7425878,"{u'type': u'Point', u'coordinates': [-73.9804117, 40.7425878]}",-73.9804117,0,0
4506,MANHATTAN,2016-02-12,40.7522181,"{u'type': u'Point', u'coordinates': [-73.9994261, 40.7522181]}",-73.9994261,1,0
4507,MANHATTAN,2016-02-12,40.7578281,"{u'type': u'Point', u'coordinates': [-73.9930696, 40.7578281]}",-73.9930696,0,0
4508,MANHATTAN,2016-02-12,40.7464777,"{u'type': u'Point', u'coordinates': [-73.9838968, 40.7464777]}",-73.9838968,0,0
4509,MANHATTAN,2016-02-12,40.7565594,"{u'type': u'Point', u'coordinates': [-73.986107, 40.7565594]}",-73.986107,0,0
4510,MANHATTAN,2016-02-12,40.7484375,"{u'type': u'Point', u'coordinates': [-73.9845604, 40.7484375]}",-73.9845604,0,0
4511,MANHATTAN,2016-02-12,40.7622359,"{u'type': u'Point', u'coordinates': [-73.9898636, 40.7622359]}",-73.9898636,0,0
4512,MANHATTAN,2016-02-12,40.7552921,"{u'type': u'Point', u'coordinates': [-73.9949215, 40.7552921]}",-73.9949215,0,0
4513,MANHATTAN,2016-02-12,40.7576938,"{u'type': u'Point', u'coordinates': [-74.0005848, 40.7576938]}",-74.0005848,0,1
4514,MANHATTAN,2016-02-12,40.8486271,"{u'type': u'Point', u'coordinates': [-73.9342412, 40.8486271]}",-73.9342412,0,0
4515,MANHATTAN,2016-02-12,40.7257971,"{u'type': u'Point', u'coordinates': [-73.9976116, 40.7257971]}",-73.9976116,0,0
4516,MANHATTAN,2016-02-12,40.7160227,"{u'type': u'Point', u'coordinates': [-73.99131, 40.7160227]}",-73.99131,0,0
4517,MANHATTAN,2016-02-12,40.7572323,"{u'type': u'Point', u'coordinates': [-73.9897922, 40.7572323]}",-73.9897922,0,0
4518,MANHATTAN,2016-02-12,40.762025,"{u'type': u'Point', u'coordinates': [-74.0011515, 40.762025]}",-74.0011515,0,0
4519,MANHATTAN,2016-02-12,40.7271556,"{u'type': u'Point', u'coordinates': [-74.0055454, 40.7271556]}",-74.0055454,0,0
4520,MANHATTAN,2016-02-12,40.7539938,"{u'type': u'Point', u'coordinates': [-73.9741894, 40.7539938]}",-73.9741894,0,0
4521,MANHATTAN,2016-02-12,40.8636899,"{u'type': u'Point', u'coordinates': [-73.9170643, 40.8636899]}",-73.9170643,0,0
4522,MANHATTAN,2016-02-12,40.8509074,"{u'type': u'Point', u'coordinates': [-73.9382837, 40.8509074]}",-73.9382837,0,0
4523,MANHATTAN,2016-02-12,40.7535158,"{u'type': u'Point', u'coordinates': [-73.9887858, 40.7535158]}",-73.9887858,0,0
4524,MANHATTAN,2016-02-12,40.74445,"{u'type': u'Point', u'coordinates': [-73.9730274, 40.74445]}",-73.9730274,0,0
4525,MANHATTAN,2016-02-12,40.7583082,"{u'type': u'Point', u'coordinates': [-73.9629257, 40.7583082]}",-73.9629257,0,0
4526,MANHATTAN,2016-02-12,40.7622265,"{u'type': u'Point', u'coordinates': [-73.9681866, 40.7622265]}",-73.9681866,0,0
4527,MANHATTAN,2016-02-12,40.7471531,"{u'type': u'Point', u'coordinates': [-73.9854954, 40.7471531]}",-73.9854954,0,0
4528,MANHATTAN,2016-02-12,40.7622359,"{u'type': u'Point', u'coordinates': [-73.9898636, 40.7622359]}",-73.9898636,0,0
4529,MANHATTAN,2016-02-12,40.7655201,"{u'type': u'Point', u'coordinates': [-73.9800367, 40.7655201]}",-73.9800367,0,0
4530,MANHATTAN,2016-02-12,40.767242,"{u'type': u'Point', u'coordinates': [-73.9862022, 40.767242]}",-73.9862022,1,0
4531,MANHATTAN,2016-02-12,40.762859,"{u'type': u'Point', u'coordinates': [-73.9894015, 40.762859]}",-73.9894015,0,0
4532,MANHATTAN,2016-02-12,40.7643229,"{u'type': u'Point', u'coordinates': [-73.977196, 40.7643229]}",-73.977196,0,0
4533,MANHATTAN,2016-02-12,40.7603012,"{u'type': u'Point', u'coordinates': [-73.9949825, 40.7603012]}",-73.9949825,0,0
4534,MANHATTAN,2016-02-12,40.762288,"{u'type': u'Point', u'coordinates': [-73.9723632, 40.762288]}",-73.9723632,0,0
4535,MANHATTAN,2016-02-12,40.7607944,"{u'type': u'Point', u'coordinates': [-73.9845106, 40.7607944]}",-73.9845106,0,0
4536,MANHATTAN,2016-02-12,40.7256734,"{u'type': u'Point', u'coordinates': [-74.0057798, 40.7256734]}",-74.0057798,0,0
4537,MANHATTAN,2016-02-12,40.8061203,"{u'type': u'Point', u'coordinates': [-73.9593555, 40.8061203]}",-73.9593555,0,0
4538,MANHATTAN,2016-02-12,40.7801743,"{u'type': u'Point', u'coordinates': [-73.95931, 40.7801743]}",-73.95931,0,0
4539,MANHATTAN,2016-02-12,40.7614858,"{u'type': u'Point', u'coordinates': [-73.9605992, 40.7614858]}",-73.9605992,0,0
4540,MANHATTAN,2016-02-12,40.7678602,"{u'type': u'Point', u'coordinates': [-73.9640756, 40.7678602]}",-73.9640756,0,0
4541,MANHATTAN,2016-02-12,40.7801727,"{u'type': u'Point', u'coordinates': [-73.9550925, 40.7801727]}",-73.9550925,0,0
4542,MANHATTAN,2016-02-12,40.7659113,"{u'type': u'Point', u'coordinates': [-73.9634016, 40.7659113]}",-73.9634016,0,0
4543,MANHATTAN,2016-02-12,40.7437967,"{u'type': u'Point', u'coordinates': [-73.9890111, 40.7437967]}",-73.9890111,1,0
4544,MANHATTAN,2016-02-12,40.8359322,"{u'type': u'Point', u'coordinates': [-73.9435124, 40.8359322]}",-73.9435124,0,0
4545,MANHATTAN,2016-02-12,40.7935573,"{u'type': u'Point', u'coordinates': [-73.967016, 40.7935573]}",-73.967016,0,0
4546,MANHATTAN,2016-02-12,40.7832478,"{u'type': u'Point', u'coordinates': [-73.9447234, 40.7832478]}",-73.9447234,0,0
4547,MANHATTAN,2016-02-12,40.7973382,"{u'type': u'Point', u'coordinates': [-73.9624344, 40.7973382]}",-73.9624344,0,0
4548,MANHATTAN,2016-02-12,40.8346811,"{u'type': u'Point', u'coordinates': [-73.9444241, 40.8346811]}",-73.9444241,0,0
4549,MANHATTAN,2016-02-12,40.7459518,"{u'type': u'Point', u'coordinates': [-73.9980079, 40.7459518]}",-73.9980079,0,0
4550,MANHATTAN,2016-02-12,40.8461921,"{u'type': u'Point', u'coordinates': [-73.9384508, 40.8461921]}",-73.9384508,0,0
4551,MANHATTAN,2016-02-13,40.7602226,"{u'type': u'Point', u'coordinates': [-73.967462, 40.7602226]}",-73.967462,0,0
4552,MANHATTAN,2016-02-13,40.7584292,"{u'type': u'Point', u'coordinates': [-73.9926328, 40.7584292]}",-73.9926328,0,0
4553,MANHATTAN,2016-02-13,40.7454414,"{u'type': u'Point', u'coordinates': [-73.9753944, 40.7454414]}",-73.9753944,0,0
4554,MANHATTAN,2016-02-13,40.7566543,"{u'type': u'Point', u'coordinates': [-73.9785667, 40.7566543]}",-73.9785667,0,0
4555,MANHATTAN,2016-02-13,40.7496708,"{u'type': u'Point', u'coordinates': [-73.9952973, 40.7496708]}",-73.9952973,0,0
4556,MANHATTAN,2016-02-13,40.7255825,"{u'type': u'Point', u'coordinates': [-73.9898692, 40.7255825]}",-73.9898692,0,0
4557,MANHATTAN,2016-02-13,40.7391678,"{u'type': u'Point', u'coordinates': [-73.9799688, 40.7391678]}",-73.9799688,2,0
4558,MANHATTAN,2016-02-13,40.7401843,"{u'type': u'Point', u'coordinates': [-73.986363, 40.7401843]}",-73.986363,0,0
4559,MANHATTAN,2016-02-13,40.7440655,"{u'type': u'Point', u'coordinates': [-73.987748, 40.7440655]}",-73.987748,0,0
4560,MANHATTAN,2016-02-13,40.8031164,"{u'type': u'Point', u'coordinates': [-73.9563196, 40.8031164]}",-73.9563196,0,0
4561,MANHATTAN,2016-02-13,40.7354326,"{u'type': u'Point', u'coordinates': [-73.9826943, 40.7354326]}",-73.9826943,1,0
4562,MANHATTAN,2016-02-13,40.7460392,"{u'type': u'Point', u'coordinates': [-73.9905157, 40.7460392]}",-73.9905157,0,0
4563,MANHATTAN,2016-02-13,40.7398804,"{u'type': u'Point', u'coordinates': [-73.9987117, 40.7398804]}",-73.9987117,2,0
4564,MANHATTAN,2016-02-13,40.7463824,"{u'type': u'Point', u'coordinates': [-73.9913529, 40.7463824]}",-73.9913529,0,0
4565,MANHATTAN,2016-02-13,40.7342607,"{u'type': u'Point', u'coordinates': [-73.9835497, 40.7342607]}",-73.9835497,0,0
4566,MANHATTAN,2016-02-13,40.7394976,"{u'type': u'Point', u'coordinates': [-73.9826643, 40.7394976]}",-73.9826643,0,0
4567,MANHATTAN,2016-02-13,40.7472771,"{u'type': u'Point', u'coordinates': [-73.9896169, 40.7472771]}",-73.9896169,0,0
4568,MANHATTAN,2016-02-13,40.7521904,"{u'type': u'Point', u'coordinates': [-73.9934636, 40.7521904]}",-73.9934636,0,0
4569,MANHATTAN,2016-02-13,40.7503184,"{u'type': u'Point', u'coordinates': [-73.9911106, 40.7503184]}",-73.9911106,0,0
4570,MANHATTAN,2016-02-13,40.7527231,"{u'type': u'Point', u'coordinates': [-73.9967877, 40.7527231]}",-73.9967877,0,0
4571,MANHATTAN,2016-02-13,40.7597385,"{u'type': u'Point', u'coordinates': [-73.9742232, 40.7597385]}",-73.9742232,0,0
4572,MANHATTAN,2016-02-13,40.7585332,"{u'type': u'Point', u'coordinates': [-73.9888427, 40.7585332]}",-73.9888427,0,0
4573,MANHATTAN,2016-02-13,40.7528546,"{u'type': u'Point', u'coordinates': [-73.9929799, 40.7528546]}",-73.9929799,0,0
4574,MANHATTAN,2016-02-13,40.7466595,"{u'type': u'Point', u'coordinates': [-73.9900681, 40.7466595]}",-73.9900681,0,0
4575,MANHATTAN,2016-02-13,40.7509597,"{u'type': u'Point', u'coordinates': [-73.9827227, 40.7509597]}",-73.9827227,0,0
4576,MANHATTAN,2016-02-13,40.7466595,"{u'type': u'Point', u'coordinates': [-73.9900681, 40.7466595]}",-73.9900681,0,0
4577,MANHATTAN,2016-02-13,40.7589805,"{u'type': u'Point', u'coordinates': [-73.9624344, 40.7589805]}",-73.9624344,0,0
4578,MANHATTAN,2016-02-13,40.7647362,"{u'type': u'Point', u'coordinates': [-73.988033, 40.7647362]}",-73.988033,0,0
4579,MANHATTAN,2016-02-13,40.764627,"{u'type': u'Point', u'coordinates': [-73.9955453, 40.764627]}",-73.9955453,0,0
4580,MANHATTAN,2016-02-13,40.7729662,"{u'type': u'Point', u'coordinates': [-73.9582565, 40.7729662]}",-73.9582565,1,0
4581,MANHATTAN,2016-02-13,40.7655185,"{u'type': u'Point', u'coordinates': [-73.9720983, 40.7655185]}",-73.9720983,1,0
4582,MANHATTAN,2016-02-13,40.7778604,"{u'type': u'Point', u'coordinates': [-73.9457136, 40.7778604]}",-73.9457136,0,0
4583,MANHATTAN,2016-02-13,40.7681193,"{u'type': u'Point', u'coordinates': [-73.9588624, 40.7681193]}",-73.9588624,0,0
4584,MANHATTAN,2016-02-13,40.7642144,"{u'type': u'Point', u'coordinates': [-73.9709581, 40.7642144]}",-73.9709581,0,0
4585,MANHATTAN,2016-02-13,40.7717829,"{u'type': u'Point', u'coordinates': [-73.9654346, 40.7717829]}",-73.9654346,0,0
4586,MANHATTAN,2016-02-13,40.7678129,"{u'type': u'Point', u'coordinates': [-73.9620143, 40.7678129]}",-73.9620143,0,0
4587,MANHATTAN,2016-02-13,40.7697955,"{u'type': u'Point', u'coordinates': [-73.9647822, 40.7697955]}",-73.9647822,0,0
4588,MANHATTAN,2016-02-13,40.7664937,"{u'type': u'Point', u'coordinates': [-73.9569573, 40.7664937]}",-73.9569573,0,0
4589,MANHATTAN,2016-02-13,40.7733413,"{u'type': u'Point', u'coordinates': [-73.94901, 40.7733413]}",-73.94901,0,0
4590,MANHATTAN,2016-02-13,40.7733356,"{u'type': u'Point', u'coordinates': [-73.9550538, 40.7733356]}",-73.9550538,1,0
4591,MANHATTAN,2016-02-13,40.7899496,"{u'type': u'Point', u'coordinates': [-73.9429266, 40.7899496]}",-73.9429266,3,0
4592,MANHATTAN,2016-02-13,40.8050573,"{u'type': u'Point', u'coordinates': [-73.9390342, 40.8050573]}",-73.9390342,1,0
4593,MANHATTAN,2016-02-13,40.8057427,"{u'type': u'Point', u'coordinates': [-73.9427541, 40.8057427]}",-73.9427541,0,0
4594,MANHATTAN,2016-02-13,40.8163191,"{u'type': u'Point', u'coordinates': [-73.9578319, 40.8163191]}",-73.9578319,0,0
4595,MANHATTAN,2016-02-13,40.8156907,"{u'type': u'Point', u'coordinates': [-73.9582947, 40.8156907]}",-73.9582947,0,0
4596,MANHATTAN,2016-02-13,40.8264277,"{u'type': u'Point', u'coordinates': [-73.9504508, 40.8264277]}",-73.9504508,0,0
4597,MANHATTAN,2016-02-13,40.8165011,"{u'type': u'Point', u'coordinates': [-73.9465455, 40.8165011]}",-73.9465455,0,0
4598,MANHATTAN,2016-02-13,40.8202957,"{u'type': u'Point', u'coordinates': [-73.9437749, 40.8202957]}",-73.9437749,0,0
4599,MANHATTAN,2016-02-13,40.8139383,"{u'type': u'Point', u'coordinates': [-73.9484189, 40.8139383]}",-73.9484189,0,0
4600,MANHATTAN,2016-02-13,40.8455412,"{u'type': u'Point', u'coordinates': [-73.9327696, 40.8455412]}",-73.9327696,2,0
4601,MANHATTAN,2016-02-13,40.8454401,"{u'type': u'Point', u'coordinates': [-73.9386792, 40.8454401]}",-73.9386792,0,0
4602,MANHATTAN,2016-02-13,40.8624119,"{u'type': u'Point', u'coordinates': [-73.9224924, 40.8624119]}",-73.9224924,0,0
4603,MANHATTAN,2016-02-13,40.8565035,"{u'type': u'Point', u'coordinates': [-73.9327621, 40.8565035]}",-73.9327621,0,0
4604,MANHATTAN,2016-02-13,40.7210842,"{u'type': u'Point', u'coordinates': [-74.0058443, 40.7210842]}",-74.0058443,0,0
4605,MANHATTAN,2016-02-13,40.72084,"{u'type': u'Point', u'coordinates': [-74.0006602, 40.72084]}",-74.0006602,0,0
4606,MANHATTAN,2016-02-13,40.7304302,"{u'type': u'Point', u'coordinates': [-74.0001227, 40.7304302]}",-74.0001227,0,0
4607,MANHATTAN,2016-02-13,40.7508292,"{u'type': u'Point', u'coordinates': [-74.001884, 40.7508292]}",-74.001884,0,0
4608,MANHATTAN,2016-02-13,40.7538318,"{u'type': u'Point', u'coordinates': [-74.0071393, 40.7538318]}",-74.0071393,0,0
4609,MANHATTAN,2016-02-13,40.7570213,"{u'type': u'Point', u'coordinates': [-74.004927, 40.7570213]}",-74.004927,0,0
4610,MANHATTAN,2016-02-13,40.7428639,"{u'type': u'Point', u'coordinates': [-74.0039696, 40.7428639]}",-74.0039696,0,0
4611,MANHATTAN,2016-02-13,40.7514468,"{u'type': u'Point', u'coordinates': [-74.0014293, 40.7514468]}",-74.0014293,0,0
4612,MANHATTAN,2016-02-13,40.7603012,"{u'type': u'Point', u'coordinates': [-73.9949825, 40.7603012]}",-73.9949825,0,0
4613,MANHATTAN,2016-02-13,40.754584,"{u'type': u'Point', u'coordinates': [-73.9991446, 40.754584]}",-73.9991446,0,0
4614,MANHATTAN,2016-02-13,40.7507879,"{u'type': u'Point', u'coordinates': [-74.0056304, 40.7507879]}",-74.0056304,0,0
4615,MANHATTAN,2016-02-13,40.7584292,"{u'type': u'Point', u'coordinates': [-73.9926328, 40.7584292]}",-73.9926328,0,0
4616,MANHATTAN,2016-02-13,40.7560353,"{u'type': u'Point', u'coordinates': [-73.9869481, 40.7560353]}",-73.9869481,1,0
4617,MANHATTAN,2016-02-13,40.7565594,"{u'type': u'Point', u'coordinates': [-73.986107, 40.7565594]}",-73.986107,0,0
4618,MANHATTAN,2016-02-13,40.7573389,"{u'type': u'Point', u'coordinates': [-73.986013, 40.7573389]}",-73.986013,0,0
4619,MANHATTAN,2016-02-13,40.7504936,"{u'type': u'Point', u'coordinates': [-73.9717112, 40.7504936]}",-73.9717112,0,0
4620,MANHATTAN,2016-02-13,40.744443,"{u'type': u'Point', u'coordinates': [-73.9790578, 40.744443]}",-73.9790578,0,0
4621,MANHATTAN,2016-02-13,40.7560314,"{u'type': u'Point', u'coordinates': [-73.9790253, 40.7560314]}",-73.9790253,0,0
4622,MANHATTAN,2016-02-13,40.7617191,"{u'type': u'Point', u'coordinates': [-73.9828066, 40.7617191]}",-73.9828066,0,0
4623,MANHATTAN,2016-02-13,40.7615008,"{u'type': u'Point', u'coordinates': [-73.9978197, 40.7615008]}",-73.9978197,0,0
4624,MANHATTAN,2016-02-13,40.7617706,"{u'type': u'Point', u'coordinates': [-73.979056, 40.7617706]}",-73.979056,0,0
4625,MANHATTAN,2016-02-13,40.768595,"{u'type': u'Point', u'coordinates': [-73.9852164, 40.768595]}",-73.9852164,0,0
4626,MANHATTAN,2016-02-13,40.7736554,"{u'type': u'Point', u'coordinates': [-73.9517248, 40.7736554]}",-73.9517248,0,0
4627,MANHATTAN,2016-02-13,40.7694395,"{u'type': u'Point', u'coordinates': [-73.9518578, 40.7694395]}",-73.9518578,0,0
4628,MANHATTAN,2016-02-13,40.7722094,"{u'type': u'Point', u'coordinates': [-73.9821793, 40.7722094]}",-73.9821793,0,0
4629,MANHATTAN,2016-02-13,40.7818402,"{u'type': u'Point', u'coordinates': [-73.9792844, 40.7818402]}",-73.9792844,0,0
4630,MANHATTAN,2016-02-13,40.785787,"{u'type': u'Point', u'coordinates': [-73.9785356, 40.785787]}",-73.9785356,1,0
4631,MANHATTAN,2016-02-13,40.7767295,"{u'type': u'Point', u'coordinates': [-73.9792787, 40.7767295]}",-73.9792787,0,0
4632,MANHATTAN,2016-02-13,40.8023965,"{u'type': u'Point', u'coordinates': [-73.9367683, 40.8023965]}",-73.9367683,0,0
4633,MANHATTAN,2016-02-13,40.8118299,"{u'type': u'Point', u'coordinates': [-73.9611113, 40.8118299]}",-73.9611113,0,0
4634,MANHATTAN,2016-02-13,40.7999615,"{u'type': u'Point', u'coordinates': [-73.9469742, 40.7999615]}",-73.9469742,0,0
4635,MANHATTAN,2016-02-13,40.846153,"{u'type': u'Point', u'coordinates': [-73.9323244, 40.846153]}",-73.9323244,1,0
4636,MANHATTAN,2016-02-13,40.8676918,"{u'type': u'Point', u'coordinates': [-73.9212136, 40.8676918]}",-73.9212136,0,0
4637,MANHATTAN,2016-02-13,40.8571677,"{u'type': u'Point', u'coordinates': [-73.9282319, 40.8571677]}",-73.9282319,0,0
4638,MANHATTAN,2016-02-13,40.7203211,"{u'type': u'Point', u'coordinates': [-73.9940403, 40.7203211]}",-73.9940403,0,0
4639,MANHATTAN,2016-02-13,40.7175491,"{u'type': u'Point', u'coordinates': [-73.999311, 40.7175491]}",-73.999311,1,0
4640,MANHATTAN,2016-02-13,40.7197501,"{u'type': u'Point', u'coordinates': [-73.9921609, 40.7197501]}",-73.9921609,0,0
4641,MANHATTAN,2016-02-13,40.722355,"{u'type': u'Point', u'coordinates': [-73.9932609, 40.722355]}",-73.9932609,1,0
4642,MANHATTAN,2016-02-13,40.7101767,"{u'type': u'Point', u'coordinates': [-74.0011362, 40.7101767]}",-74.0011362,1,0
4643,MANHATTAN,2016-02-13,40.800663,"{u'type': u'Point', u'coordinates': [-73.944355, 40.800663]}",-73.944355,0,0
4644,MANHATTAN,2016-02-13,40.7159536,"{u'type': u'Point', u'coordinates': [-73.9867215, 40.7159536]}",-73.9867215,0,0
4645,MANHATTAN,2016-02-13,40.7202352,"{u'type': u'Point', u'coordinates': [-73.9844767, 40.7202352]}",-73.9844767,0,0
4646,MANHATTAN,2016-02-14,40.7997827,"{u'type': u'Point', u'coordinates': [-73.9681976, 40.7997827]}",-73.9681976,0,0
4647,MANHATTAN,2016-02-14,40.8239402,"{u'type': u'Point', u'coordinates': [-73.9485521, 40.8239402]}",-73.9485521,2,0
4648,MANHATTAN,2016-02-14,40.817176,"{u'type': u'Point', u'coordinates': [-73.9460573, 40.817176]}",-73.9460573,0,0
4649,MANHATTAN,2016-02-14,40.8291633,"{u'type': u'Point', u'coordinates': [-73.9372668, 40.8291633]}",-73.9372668,0,0
4650,MANHATTAN,2016-02-14,40.8228364,"{u'type': u'Point', u'coordinates': [-73.9419157, 40.8228364]}",-73.9419157,0,0
4651,MANHATTAN,2016-02-14,40.7509908,"{u'type': u'Point', u'coordinates': [-73.9906233, 40.7509908]}",-73.9906233,0,0
4652,MANHATTAN,2016-02-14,40.8454401,"{u'type': u'Point', u'coordinates': [-73.9386792, 40.8454401]}",-73.9386792,0,0
4653,MANHATTAN,2016-02-14,40.8567148,"{u'type': u'Point', u'coordinates': [-73.9326318, 40.8567148]}",-73.9326318,0,0
4654,MANHATTAN,2016-02-14,40.7192038,"{u'type': u'Point', u'coordinates': [-73.9903644, 40.7192038]}",-73.9903644,0,0
4655,MANHATTAN,2016-02-14,40.7381453,"{u'type': u'Point', u'coordinates': [-74.0096492, 40.7381453]}",-74.0096492,0,0
4656,MANHATTAN,2016-02-14,40.7241667,"{u'type': u'Point', u'coordinates': [-74.0011256, 40.7241667]}",-74.0011256,0,0
4657,MANHATTAN,2016-02-14,40.7077225,"{u'type': u'Point', u'coordinates': [-74.0082706, 40.7077225]}",-74.0082706,0,0
4658,MANHATTAN,2016-02-14,40.719058,"{u'type': u'Point', u'coordinates': [-74.0124422, 40.719058]}",-74.0124422,0,0
4659,MANHATTAN,2016-02-14,40.7144796,"{u'type': u'Point', u'coordinates': [-74.013556, 40.7144796]}",-74.013556,0,0
4660,MANHATTAN,2016-02-14,40.7498542,"{u'type': u'Point', u'coordinates': [-73.9879382, 40.7498542]}",-73.9879382,0,0
4661,MANHATTAN,2016-02-14,40.7241363,"{u'type': u'Point', u'coordinates': [-73.9926041, 40.7241363]}",-73.9926041,1,0
4662,MANHATTAN,2016-02-14,40.7192038,"{u'type': u'Point', u'coordinates': [-73.9903644, 40.7192038]}",-73.9903644,0,0
4663,MANHATTAN,2016-02-14,40.7242353,"{u'type': u'Point', u'coordinates': [-73.9977848, 40.7242353]}",-73.9977848,0,0
4664,MANHATTAN,2016-02-14,40.7208345,"{u'type': u'Point', u'coordinates': [-73.9976551, 40.7208345]}",-73.9976551,0,0
4665,MANHATTAN,2016-02-14,40.7217925,"{u'type': u'Point', u'coordinates': [-73.9998521, 40.7217925]}",-73.9998521,0,0
4666,MANHATTAN,2016-02-14,40.7212488,"{u'type': u'Point', u'coordinates': [-73.9922364, 40.7212488]}",-73.9922364,0,0
4667,MANHATTAN,2016-02-14,40.7181584,"{u'type': u'Point', u'coordinates': [-73.9979293, 40.7181584]}",-73.9979293,0,0
4668,MANHATTAN,2016-02-14,40.7278775,"{u'type': u'Point', u'coordinates': [-74.0054264, 40.7278775]}",-74.0054264,0,0
4669,MANHATTAN,2016-02-14,40.7591044,"{u'type': u'Point', u'coordinates': [-73.9921418, 40.7591044]}",-73.9921418,1,0
