,borough,date,latitude,location,longitude,number_of_persons_injured
961,MANHATTAN,2016-03-10,40.713926,"{u'type': u'Point', u'coordinates': [-73.9995563, 40.713926]}",-73.9995563,1
962,MANHATTAN,2016-03-10,40.7199351,"{u'type': u'Point', u'coordinates': [-73.9787516, 40.7199351]}",-73.9787516,1
963,MANHATTAN,2016-03-10,40.7401151,"{u'type': u'Point', u'coordinates': [-73.9822131, 40.7401151]}",-73.9822131,1
964,MANHATTAN,2016-03-11,40.7485397,"{u'type': u'Point', u'coordinates': [-73.9731412, 40.7485397]}",-73.9731412,1
965,MANHATTAN,2016-03-11,40.7609373,"{u'type': u'Point', u'coordinates': [-73.9712411, 40.7609373]}",-73.9712411,1
966,MANHATTAN,2016-03-11,40.7484385,"{u'type': u'Point', u'coordinates': [-73.996196, 40.7484385]}",-73.996196,1
967,MANHATTAN,2016-03-11,40.724169,"{u'type': u'Point', u'coordinates': [-74.0102244, 40.724169]}",-74.0102244,2
968,MANHATTAN,2016-03-11,40.7671096,"{u'type': u'Point', u'coordinates': [-73.9817185, 40.7671096]}",-73.9817185,1
969,MANHATTAN,2016-03-11,40.7311356,"{u'type': u'Point', u'coordinates': [-74.0029442, 40.7311356]}",-74.0029442,1
970,MANHATTAN,2016-03-11,40.7428639,"{u'type': u'Point', u'coordinates': [-74.0039696, 40.7428639]}",-74.0039696,1
971,MANHATTAN,2016-03-11,40.7749592,"{u'type': u'Point', u'coordinates': [-73.9588943, 40.7749592]}",-73.9588943,1
972,MANHATTAN,2016-03-12,40.7190253,"{u'type': u'Point', u'coordinates': [-73.9897692, 40.7190253]}",-73.9897692,1
973,MANHATTAN,2016-03-12,40.7557807,"{u'type': u'Point', u'coordinates': [-74.0019852, 40.7557807]}",-74.0019852,1
974,MANHATTAN,2016-03-12,40.7623963,"{u'type': u'Point', u'coordinates': [-73.9786009, 40.7623963]}",-73.9786009,5
975,MANHATTAN,2016-03-12,40.7628071,"{u'type': u'Point', u'coordinates': [-73.9931557, 40.7628071]}",-73.9931557,1
976,MANHATTAN,2016-03-12,40.7691197,"{u'type': u'Point', u'coordinates': [-73.9550386, 40.7691197]}",-73.9550386,1
977,MANHATTAN,2016-03-12,40.7782253,"{u'type': u'Point', u'coordinates': [-73.9586287, 40.7782253]}",-73.9586287,2
978,MANHATTAN,2016-03-12,40.7797618,"{u'type': u'Point', u'coordinates': [-73.944358, 40.7797618]}",-73.944358,1
979,MANHATTAN,2016-03-12,40.7878593,"{u'type': u'Point', u'coordinates': [-73.9516098, 40.7878593]}",-73.9516098,1
980,MANHATTAN,2016-03-12,40.8253323,"{u'type': u'Point', u'coordinates': [-73.943814, 40.8253323]}",-73.943814,1
981,MANHATTAN,2016-03-12,40.8660623,"{u'type': u'Point', u'coordinates': [-73.922499, 40.8660623]}",-73.922499,1
982,MANHATTAN,2016-03-12,40.7163024,"{u'type': u'Point', u'coordinates': [-74.0109663, 40.7163024]}",-74.0109663,1
983,MANHATTAN,2016-03-12,40.732928,"{u'type': u'Point', u'coordinates': [-74.0000649, 40.732928]}",-74.0000649,1
984,MANHATTAN,2016-03-12,40.7515235,"{u'type': u'Point', u'coordinates': [-73.9939473, 40.7515235]}",-73.9939473,1
985,MANHATTAN,2016-03-12,40.7747353,"{u'type': u'Point', u'coordinates': [-73.9881756, 40.7747353]}",-73.9881756,1
986,MANHATTAN,2016-03-12,40.8252325,"{u'type': u'Point', u'coordinates': [-73.9476044, 40.8252325]}",-73.9476044,1
987,MANHATTAN,2016-03-12,40.728067,"{u'type': u'Point', u'coordinates': [-73.9989537, 40.728067]}",-73.9989537,1
988,MANHATTAN,2016-03-13,40.79745,"{u'type': u'Point', u'coordinates': [-73.9467017, 40.79745]}",-73.9467017,1
989,MANHATTAN,2016-03-13,40.768024,"{u'type': u'Point', u'coordinates': [-73.9702814, 40.768024]}",-73.9702814,1
990,MANHATTAN,2016-03-13,40.7177239,"{u'type': u'Point', u'coordinates': [-73.9857652, 40.7177239]}",-73.9857652,2
991,MANHATTAN,2016-03-13,40.8252325,"{u'type': u'Point', u'coordinates': [-73.9476044, 40.8252325]}",-73.9476044,1
992,MANHATTAN,2016-03-13,40.8635725,"{u'type': u'Point', u'coordinates': [-73.9260124, 40.8635725]}",-73.9260124,3
993,MANHATTAN,2016-03-13,40.7631141,"{u'type': u'Point', u'coordinates': [-73.9625151, 40.7631141]}",-73.9625151,1
994,MANHATTAN,2016-03-13,40.8011551,"{u'type': u'Point', u'coordinates': [-73.9596475, 40.8011551]}",-73.9596475,1
995,MANHATTAN,2016-03-13,40.7242353,"{u'type': u'Point', u'coordinates': [-73.9977848, 40.7242353]}",-73.9977848,1
996,MANHATTAN,2016-03-13,40.762106,"{u'type': u'Point', u'coordinates': [-73.9601368, 40.762106]}",-73.9601368,4
997,MANHATTAN,2016-03-13,40.7979463,"{u'type': u'Point', u'coordinates': [-73.9400231, 40.7979463]}",-73.9400231,1
998,MANHATTAN,2016-03-13,40.8089731,"{u'type': u'Point', u'coordinates': [-73.9483252, 40.8089731]}",-73.9483252,1
999,MANHATTAN,2016-03-13,40.8016355,"{u'type': u'Point', u'coordinates': [-73.9685832, 40.8016355]}",-73.9685832,1
1000,MANHATTAN,2016-03-13,40.7713904,"{u'type': u'Point', u'coordinates': [-73.9504303, 40.7713904]}",-73.9504303,2
1001,MANHATTAN,2016-03-13,40.7999787,"{u'type': u'Point', u'coordinates': [-73.9427338, 40.7999787]}",-73.9427338,1
1002,MANHATTAN,2016-03-13,40.8657971,"{u'type': u'Point', u'coordinates': [-73.9199975, 40.8657971]}",-73.9199975,1
1003,MANHATTAN,2016-03-13,40.8589127,"{u'type': u'Point', u'coordinates': [-73.9229593, 40.8589127]}",-73.9229593,1
1004,MANHATTAN,2016-03-14,,,,1
1005,MANHATTAN,2016-03-14,40.7149466,"{u'type': u'Point', u'coordinates': [-74.0096819, 40.7149466]}",-74.0096819,1
1006,MANHATTAN,2016-03-14,40.7599125,"{u'type': u'Point', u'coordinates': [-73.9588098, 40.7599125]}",-73.9588098,1
1007,MANHATTAN,2016-03-14,40.7643654,"{u'type': u'Point', u'coordinates': [-73.9616083, 40.7643654]}",-73.9616083,1
1008,MANHATTAN,2016-03-14,40.7762371,"{u'type': u'Point', u'coordinates': [-73.9558679, 40.7762371]}",-73.9558679,1
1009,MANHATTAN,2016-03-14,40.7729859,"{u'type': u'Point', u'coordinates': [-73.9461941, 40.7729859]}",-73.9461941,2
1010,MANHATTAN,2016-03-14,40.7352052,"{u'type': u'Point', u'coordinates': [-73.9857867, 40.7352052]}",-73.9857867,1
1011,MANHATTAN,2016-03-14,40.8676918,"{u'type': u'Point', u'coordinates': [-73.9212136, 40.8676918]}",-73.9212136,1
1012,MANHATTAN,2016-03-14,40.8371778,"{u'type': u'Point', u'coordinates': [-73.942597, 40.8371778]}",-73.942597,1
1013,MANHATTAN,2016-03-14,40.7352052,"{u'type': u'Point', u'coordinates': [-73.9857867, 40.7352052]}",-73.9857867,1
1014,MANHATTAN,2016-03-14,40.7415271,"{u'type': u'Point', u'coordinates': [-73.993793, 40.7415271]}",-73.993793,1
1015,MANHATTAN,2016-03-14,40.7326034,"{u'type': u'Point', u'coordinates': [-73.9876815, 40.7326034]}",-73.9876815,1
1016,MANHATTAN,2016-03-14,40.7547274,"{u'type': u'Point', u'coordinates': [-73.9778743, 40.7547274]}",-73.9778743,1
1017,MANHATTAN,2016-03-14,40.749824,"{u'type': u'Point', u'coordinates': [-73.9722023, 40.749824]}",-73.9722023,2
1018,MANHATTAN,2016-03-14,40.7496032,"{u'type': u'Point', u'coordinates': [-73.9795037, 40.7496032]}",-73.9795037,1
1019,MANHATTAN,2016-03-14,40.74445,"{u'type': u'Point', u'coordinates': [-73.9730274, 40.74445]}",-73.9730274,1
1020,MANHATTAN,2016-03-14,40.758981,"{u'type': u'Point', u'coordinates': [-73.9959428, 40.758981]}",-73.9959428,1
1021,MANHATTAN,2016-03-14,40.7963012,"{u'type': u'Point', u'coordinates': [-73.9382838, 40.7963012]}",-73.9382838,1
1022,MANHATTAN,2016-03-14,40.7852936,"{u'type': u'Point', u'coordinates': [-73.9693348, 40.7852936]}",-73.9693348,1
1023,MANHATTAN,2016-03-14,40.7136898,"{u'type': u'Point', u'coordinates': [-73.9945856, 40.7136898]}",-73.9945856,1
1024,MANHATTAN,2016-03-14,40.7150813,"{u'type': u'Point', u'coordinates': [-73.9924897, 40.7150813]}",-73.9924897,1
1025,MANHATTAN,2016-03-14,40.768439,"{u'type': u'Point', u'coordinates': [-73.9890504, 40.768439]}",-73.9890504,3
1026,MANHATTAN,2016-03-14,40.7596437,"{u'type': u'Point', u'coordinates': [-73.9806268, 40.7596437]}",-73.9806268,1
1027,MANHATTAN,2016-03-14,40.7614858,"{u'type': u'Point', u'coordinates': [-73.9605992, 40.7614858]}",-73.9605992,1
1028,MANHATTAN,2016-03-15,40.785866,"{u'type': u'Point', u'coordinates': [-73.950935, 40.785866]}",-73.950935,1
1029,MANHATTAN,2016-03-15,40.7553558,"{u'type': u'Point', u'coordinates': [-73.9774157, 40.7553558]}",-73.9774157,1
1030,MANHATTAN,2016-03-15,40.8082207,"{u'type': u'Point', u'coordinates': [-73.9367194, 40.8082207]}",-73.9367194,3
1031,MANHATTAN,2016-03-15,40.8050573,"{u'type': u'Point', u'coordinates': [-73.9390342, 40.8050573]}",-73.9390342,1
1032,MANHATTAN,2016-03-15,40.81856,"{u'type': u'Point', u'coordinates': [-73.94132, 40.81856]}",-73.94132,1
1033,MANHATTAN,2016-03-15,40.7185558,"{u'type': u'Point', u'coordinates': [-73.9882, 40.7185558]}",-73.9882,1
1034,MANHATTAN,2016-03-15,40.8513229,"{u'type': u'Point', u'coordinates': [-73.9402859, 40.8513229]}",-73.9402859,1
1035,MANHATTAN,2016-03-15,40.7397514,"{u'type': u'Point', u'coordinates': [-74.0025224, 40.7397514]}",-74.0025224,1
1036,MANHATTAN,2016-03-15,40.7952524,"{u'type': u'Point', u'coordinates': [-73.9732091, 40.7952524]}",-73.9732091,1
1037,MANHATTAN,2016-03-15,40.7416425,"{u'type': u'Point', u'coordinates': [-73.9974342, 40.7416425]}",-73.9974342,3
1038,MANHATTAN,2016-03-15,40.7444983,"{u'type': u'Point', u'coordinates': [-73.9811076, 40.7444983]}",-73.9811076,1
1039,MANHATTAN,2016-03-15,40.7436009,"{u'type': u'Point', u'coordinates': [-73.9817755, 40.7436009]}",-73.9817755,1
1040,MANHATTAN,2016-03-15,40.7472771,"{u'type': u'Point', u'coordinates': [-73.9896169, 40.7472771]}",-73.9896169,1
1041,MANHATTAN,2016-03-15,40.7704232,"{u'type': u'Point', u'coordinates': [-73.9622113, 40.7704232]}",-73.9622113,1
1042,MANHATTAN,2016-03-15,40.7161354,"{u'type': u'Point', u'coordinates': [-73.9948307, 40.7161354]}",-73.9948307,1
1043,MANHATTAN,2016-03-15,40.7824659,"{u'type': u'Point', u'coordinates': [-73.978822, 40.7824659]}",-73.978822,1
1044,MANHATTAN,2016-03-15,40.7643654,"{u'type': u'Point', u'coordinates': [-73.9616083, 40.7643654]}",-73.9616083,1
1045,MANHATTAN,2016-03-16,40.7236503,"{u'type': u'Point', u'coordinates': [-73.991024, 40.7236503]}",-73.991024,3
1046,MANHATTAN,2016-03-16,40.7233076,"{u'type': u'Point', u'coordinates': [-74.00298, 40.7233076]}",-74.00298,1
1047,MANHATTAN,2016-03-16,40.7203761,"{u'type': u'Point', u'coordinates': [-74.0032612, 40.7203761]}",-74.0032612,1
1048,MANHATTAN,2016-03-16,40.8435504,"{u'type': u'Point', u'coordinates': [-73.9361256, 40.8435504]}",-73.9361256,1
1049,MANHATTAN,2016-03-16,40.8239402,"{u'type': u'Point', u'coordinates': [-73.9485521, 40.8239402]}",-73.9485521,1
1050,MANHATTAN,2016-03-16,40.8057847,"{u'type': u'Point', u'coordinates': [-73.950654, 40.8057847]}",-73.950654,2
1051,MANHATTAN,2016-03-16,40.799931,"{u'type': u'Point', u'coordinates': [-73.9406643, 40.799931]}",-73.9406643,2
1052,MANHATTAN,2016-03-16,40.7184302,"{u'type': u'Point', u'coordinates': [-74.0005303, 40.7184302]}",-74.0005303,1
1053,MANHATTAN,2016-03-16,40.7830264,"{u'type': u'Point', u'coordinates': [-73.9821258, 40.7830264]}",-73.9821258,1
1054,MANHATTAN,2016-03-16,40.7666089,"{u'type': u'Point', u'coordinates': [-73.9649896, 40.7666089]}",-73.9649896,1
1055,MANHATTAN,2016-03-16,40.7521247,"{u'type': u'Point', u'coordinates': [-74.0011586, 40.7521247]}",-74.0011586,2
1056,MANHATTAN,2016-03-16,40.736562,"{u'type': u'Point', u'coordinates': [-74.0010934, 40.736562]}",-74.0010934,1
1057,MANHATTAN,2016-03-16,40.7858664,"{u'type': u'Point', u'coordinates': [-73.9509287, 40.7858664]}",-73.9509287,1
1058,MANHATTAN,2016-03-16,40.7608574,"{u'type': u'Point', u'coordinates': [-73.9610689, 40.7608574]}",-73.9610689,1
1059,MANHATTAN,2016-03-16,40.7662862,"{u'type': u'Point', u'coordinates': [-73.9818487, 40.7662862]}",-73.9818487,1
1060,MANHATTAN,2016-03-16,40.7597385,"{u'type': u'Point', u'coordinates': [-73.9742232, 40.7597385]}",-73.9742232,2
1061,MANHATTAN,2016-03-16,40.7616682,"{u'type': u'Point', u'coordinates': [-73.9749156, 40.7616682]}",-73.9749156,1
1062,MANHATTAN,2016-03-16,40.768891,"{u'type': u'Point', u'coordinates': [-73.9820935, 40.768891]}",-73.9820935,1
1063,MANHATTAN,2016-03-16,40.7599831,"{u'type': u'Point', u'coordinates': [-73.9648018, 40.7599831]}",-73.9648018,1
1064,MANHATTAN,2016-03-16,40.7557305,"{u'type': u'Point', u'coordinates': [-73.9618948, 40.7557305]}",-73.9618948,1
1065,MANHATTAN,2016-03-16,40.7547274,"{u'type': u'Point', u'coordinates': [-73.9778743, 40.7547274]}",-73.9778743,1
1066,MANHATTAN,2016-03-16,40.7534818,"{u'type': u'Point', u'coordinates': [-73.9808885, 40.7534818]}",-73.9808885,1
1067,MANHATTAN,2016-03-16,40.7528955,"{u'type': u'Point', u'coordinates': [-73.9892442, 40.7528955]}",-73.9892442,1
1068,MANHATTAN,2016-03-16,40.7325922,"{u'type': u'Point', u'coordinates': [-73.985495, 40.7325922]}",-73.985495,1
1069,MANHATTAN,2016-03-17,40.7608574,"{u'type': u'Point', u'coordinates': [-73.9610689, 40.7608574]}",-73.9610689,1
1070,MANHATTAN,2016-03-17,40.7226723,"{u'type': u'Point', u'coordinates': [-73.9829645, 40.7226723]}",-73.9829645,1
1071,MANHATTAN,2016-03-17,40.7908949,"{u'type': u'Point', u'coordinates': [-73.9451685, 40.7908949]}",-73.9451685,1
1072,MANHATTAN,2016-03-17,40.7616156,"{u'type': u'Point', u'coordinates': [-73.9728508, 40.7616156]}",-73.9728508,1
1073,MANHATTAN,2016-03-17,40.827776,"{u'type': u'Point', u'coordinates': [-73.9457487, 40.827776]}",-73.9457487,1
1074,MANHATTAN,2016-03-17,40.7883117,"{u'type': u'Point', u'coordinates': [-73.9765017, 40.7883117]}",-73.9765017,1
1075,MANHATTAN,2016-03-17,40.7673964,"{u'type': u'Point', u'coordinates': [-73.9963285, 40.7673964]}",-73.9963285,2
1076,MANHATTAN,2016-03-17,40.8507741,"{u'type': u'Point', u'coordinates': [-73.9354247, 40.8507741]}",-73.9354247,2
1077,MANHATTAN,2016-03-17,40.7459208,"{u'type': u'Point', u'coordinates': [-73.9863943, 40.7459208]}",-73.9863943,1
1078,MANHATTAN,2016-03-17,40.7729916,"{u'type': u'Point', u'coordinates': [-73.9820779, 40.7729916]}",-73.9820779,1
1079,MANHATTAN,2016-03-17,40.7949092,"{u'type': u'Point', u'coordinates': [-73.9485565, 40.7949092]}",-73.9485565,1
1080,MANHATTAN,2016-03-17,40.7383125,"{u'type': u'Point', u'coordinates': [-73.9877418, 40.7383125]}",-73.9877418,1
1081,MANHATTAN,2016-03-17,40.7738755,"{u'type': u'Point', u'coordinates': [-73.9822257, 40.7738755]}",-73.9822257,1
1082,MANHATTAN,2016-03-17,40.743324,"{u'type': u'Point', u'coordinates': [-73.9840744, 40.743324]}",-73.9840744,1
1083,MANHATTAN,2016-03-17,40.8050452,"{u'type': u'Point', u'coordinates': [-73.9369284, 40.8050452]}",-73.9369284,1
1084,MANHATTAN,2016-03-17,40.7623963,"{u'type': u'Point', u'coordinates': [-73.9786009, 40.7623963]}",-73.9786009,1
1085,MANHATTAN,2016-03-17,40.772176,"{u'type': u'Point', u'coordinates': [-73.9588166, 40.772176]}",-73.9588166,1
1086,MANHATTAN,2016-03-17,40.7281758,"{u'type': u'Point', u'coordinates': [-73.9848573, 40.7281758]}",-73.9848573,1
1087,MANHATTAN,2016-03-17,40.866493,"{u'type': u'Point', u'coordinates': [-73.9181238, 40.866493]}",-73.9181238,2
1088,MANHATTAN,2016-03-17,40.8481201,"{u'type': u'Point', u'coordinates': [-73.9308839, 40.8481201]}",-73.9308839,1
1089,MANHATTAN,2016-03-18,40.744559,"{u'type': u'Point', u'coordinates': [-73.9831755, 40.744559]}",-73.9831755,1
1090,MANHATTAN,2016-03-18,40.8223104,"{u'type': u'Point', u'coordinates': [-73.9385848, 40.8223104]}",-73.9385848,2
1091,MANHATTAN,2016-03-18,40.7948616,"{u'type': u'Point', u'coordinates': [-73.9464798, 40.7948616]}",-73.9464798,1
1092,MANHATTAN,2016-03-18,40.7891361,"{u'type': u'Point', u'coordinates': [-73.9464411, 40.7891361]}",-73.9464411,1
1093,MANHATTAN,2016-03-18,40.793326,"{u'type': u'Point', u'coordinates': [-73.9746147, 40.793326]}",-73.9746147,1
1094,MANHATTAN,2016-03-18,40.7460781,"{u'type': u'Point', u'coordinates': [-73.9749359, 40.7460781]}",-73.9749359,1
1095,MANHATTAN,2016-03-18,40.8057427,"{u'type': u'Point', u'coordinates': [-73.9427541, 40.8057427]}",-73.9427541,1
1096,MANHATTAN,2016-03-18,40.744099,"{u'type': u'Point', u'coordinates': [-73.9956441, 40.744099]}",-73.9956441,1
1097,MANHATTAN,2016-03-18,40.7422546,"{u'type': u'Point', u'coordinates': [-74.0007037, 40.7422546]}",-74.0007037,1
1098,MANHATTAN,2016-03-18,40.8220716,"{u'type': u'Point', u'coordinates': [-73.9499229, 40.8220716]}",-73.9499229,1
1099,MANHATTAN,2016-03-18,40.8032165,"{u'type': u'Point', u'coordinates': [-73.9525305, 40.8032165]}",-73.9525305,2
1100,MANHATTAN,2016-03-18,40.749476,"{u'type': u'Point', u'coordinates': [-73.996741, 40.749476]}",-73.996741,1
1101,MANHATTAN,2016-03-18,40.7664937,"{u'type': u'Point', u'coordinates': [-73.9569573, 40.7664937]}",-73.9569573,1
1102,MANHATTAN,2016-03-18,40.7406569,"{u'type': u'Point', u'coordinates': [-73.9914728, 40.7406569]}",-73.9914728,1
1103,MANHATTAN,2016-03-18,40.7870466,"{u'type': u'Point', u'coordinates': [-73.9775855, 40.7870466]}",-73.9775855,1
1104,MANHATTAN,2016-03-19,40.7606,"{u'type': u'Point', u'coordinates': [-73.96434, 40.7606]}",-73.96434,1
1105,MANHATTAN,2016-03-19,40.7986223,"{u'type': u'Point', u'coordinates': [-73.9416189, 40.7986223]}",-73.9416189,1
1106,MANHATTAN,2016-03-19,40.731686,"{u'type': u'Point', u'coordinates': [-73.9821973, 40.731686]}",-73.9821973,1
1107,MANHATTAN,2016-03-19,40.8220183,"{u'type': u'Point', u'coordinates': [-73.9536697, 40.8220183]}",-73.9536697,1
1108,MANHATTAN,2016-03-19,40.7960032,"{u'type': u'Point', u'coordinates': [-73.9354092, 40.7960032]}",-73.9354092,3
1109,MANHATTAN,2016-03-19,40.7589782,"{u'type': u'Point', u'coordinates': [-73.9939358, 40.7589782]}",-73.9939358,1
1110,MANHATTAN,2016-03-19,40.7641132,"{u'type': u'Point', u'coordinates': [-73.9884952, 40.7641132]}",-73.9884952,1
1111,MANHATTAN,2016-03-19,40.7533182,"{u'type': u'Point', u'coordinates': [-73.9725871, 40.7533182]}",-73.9725871,1
1112,MANHATTAN,2016-03-19,40.7723438,"{u'type': u'Point', u'coordinates': [-73.9526861, 40.7723438]}",-73.9526861,1
1113,MANHATTAN,2016-03-19,40.7159536,"{u'type': u'Point', u'coordinates': [-73.9867215, 40.7159536]}",-73.9867215,1
1114,MANHATTAN,2016-03-19,40.7832615,"{u'type': u'Point', u'coordinates': [-73.9507393, 40.7832615]}",-73.9507393,1
1115,MANHATTAN,2016-03-19,40.7640562,"{u'type': u'Point', u'coordinates': [-73.9647563, 40.7640562]}",-73.9647563,1
1116,MANHATTAN,2016-03-19,40.8175991,"{u'type': u'Point', u'coordinates': [-73.953185, 40.8175991]}",-73.953185,1
1117,MANHATTAN,2016-03-19,40.7606438,"{u'type': u'Point', u'coordinates': [-73.9880157, 40.7606438]}",-73.9880157,1
1118,MANHATTAN,2016-03-19,40.7547827,"{u'type': u'Point', u'coordinates': [-73.9799352, 40.7547827]}",-73.9799352,3
1119,MANHATTAN,2016-03-19,40.7068526,"{u'type': u'Point', u'coordinates': [-74.0050027, 40.7068526]}",-74.0050027,1
1120,MANHATTAN,2016-03-19,40.8027515,"{u'type': u'Point', u'coordinates': [-73.933575, 40.8027515]}",-73.933575,1
1121,MANHATTAN,2016-03-20,40.7536248,"{u'type': u'Point', u'coordinates': [-73.9694324, 40.7536248]}",-73.9694324,1
1122,MANHATTAN,2016-03-20,40.7476892,"{u'type': u'Point', u'coordinates': [-74.0041684, 40.7476892]}",-74.0041684,1
1123,MANHATTAN,2016-03-20,40.7564521,"{u'type': u'Point', u'coordinates': [-73.9703154, 40.7564521]}",-73.9703154,1
1124,MANHATTAN,2016-03-20,40.767816,"{u'type': u'Point', u'coordinates': [-73.9895054, 40.767816]}",-73.9895054,1
1125,MANHATTAN,2016-03-20,40.7679304,"{u'type': u'Point', u'coordinates': [-73.9529744, 40.7679304]}",-73.9529744,1
1126,MANHATTAN,2016-03-20,40.7955879,"{u'type': u'Point', u'coordinates': [-73.9501595, 40.7955879]}",-73.9501595,2
1127,MANHATTAN,2016-03-20,40.8069164,"{u'type': u'Point', u'coordinates': [-73.9355612, 40.8069164]}",-73.9355612,6
1128,MANHATTAN,2016-03-20,40.8133899,"{u'type': u'Point', u'coordinates': [-73.9562587, 40.8133899]}",-73.9562587,1
1129,MANHATTAN,2016-03-21,40.7599831,"{u'type': u'Point', u'coordinates': [-73.9648018, 40.7599831]}",-73.9648018,1
1130,MANHATTAN,2016-03-21,40.7587691,"{u'type': u'Point', u'coordinates': [-73.9874096, 40.7587691]}",-73.9874096,1
1131,MANHATTAN,2016-03-21,40.7576605,"{u'type': u'Point', u'coordinates': [-73.9908317, 40.7576605]}",-73.9908317,3
1132,MANHATTAN,2016-03-21,40.7893076,"{u'type': u'Point', u'coordinates': [-73.9433966, 40.7893076]}",-73.9433966,1
1133,MANHATTAN,2016-03-21,40.8077127,"{u'type': u'Point', u'coordinates': [-73.9413184, 40.8077127]}",-73.9413184,1
1134,MANHATTAN,2016-03-21,40.7893076,"{u'type': u'Point', u'coordinates': [-73.9433966, 40.7893076]}",-73.9433966,1
1135,MANHATTAN,2016-03-21,40.7516577,"{u'type': u'Point', u'coordinates': [-73.9901323, 40.7516577]}",-73.9901323,1
1136,MANHATTAN,2016-03-21,40.8493212,"{u'type': u'Point', u'coordinates': [-73.9337309, 40.8493212]}",-73.9337309,1
1137,MANHATTAN,2016-03-21,40.8631599,"{u'type': u'Point', u'coordinates': [-73.9205248, 40.8631599]}",-73.9205248,4
1138,MANHATTAN,2016-03-21,40.7294941,"{u'type': u'Point', u'coordinates': [-74.0069744, 40.7294941]}",-74.0069744,1
1139,MANHATTAN,2016-03-21,40.7346735,"{u'type': u'Point', u'coordinates': [-73.9945839, 40.7346735]}",-73.9945839,1
1140,MANHATTAN,2016-03-21,40.7365615,"{u'type': u'Point', u'coordinates': [-73.9890159, 40.7365615]}",-73.9890159,1
1141,MANHATTAN,2016-03-22,40.7222418,"{u'type': u'Point', u'coordinates': [-73.9862873, 40.7222418]}",-73.9862873,1
1142,MANHATTAN,2016-03-22,40.79037,"{u'type': u'Point', u'coordinates': [-73.9497662, 40.79037]}",-73.9497662,1
1143,MANHATTAN,2016-03-22,40.7496032,"{u'type': u'Point', u'coordinates': [-73.9795037, 40.7496032]}",-73.9795037,1
1144,MANHATTAN,2016-03-22,40.786808,"{u'type': u'Point', u'coordinates': [-73.9452296, 40.786808]}",-73.9452296,1
