,borough,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,cross_street_name,date,latitude,location,longitude,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_persons_injured,number_of_persons_killed,off_street_name,on_street_name,time,unique_key,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5,zip_code
11,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,40.71913,"{u'type': u'Point', u'coordinates': [-73.976364, 40.71913]}",-73.976364,0,0,0,0,0,0,0,0,BARUCH PLACE,EAST HOUSTON STREET             ,17:00,3762952,PASSENGER VEHICLE,,,,,10002
12,MANHATTAN,Driver Inattention/Distraction,,,,,,2017-10-02,40.793186,"{u'type': u'Point', u'coordinates': [-73.94057, 40.793186]}",-73.94057,0,0,0,0,1,0,1,0,2 AVENUE,EAST 110 STREET                 ,9:50,3762923,PASSENGER VEHICLE,,,,,10029
13,MANHATTAN,Following Too Closely,Unspecified,,,,23        ST. JAMES PLACE               ,2017-10-02,,,,0,0,0,0,0,0,0,0,,,14:30,3762884,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10038
14,MANHATTAN,Traffic Control Disregarded,Unspecified,,,,,2017-10-02,40.70981,"{u'type': u'Point', u'coordinates': [-73.99178, 40.70981]}",-73.99178,0,0,1,0,0,0,1,0,PIKE SLIP,SOUTH STREET                    ,11:40,3762883,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10002
15,MANHATTAN,Unspecified,,,,,,2017-10-02,40.725082,"{u'type': u'Point', u'coordinates': [-73.99534, 40.725082]}",-73.99534,0,0,0,0,0,0,0,0,LAFAYETTE STREET,EAST HOUSTON STREET             ,12:00,3762867,PASSENGER VEHICLE,,,,,10012
16,MANHATTAN,Unspecified,Unspecified,,,,128       ELIZABETH STREET              ,2017-10-02,40.719482,"{u'type': u'Point', u'coordinates': [-73.995415, 40.719482]}",-73.995415,0,0,0,0,0,0,0,0,,,8:30,3762857,PASSENGER VEHICLE,,,,,10013
17,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-02,40.848392,"{u'type': u'Point', u'coordinates': [-73.937675, 40.848392]}",-73.937675,0,0,0,0,0,0,0,0,WEST 178 STREET,BROADWAY                        ,14:01,3762852,TAXI,,,,,10033
18,MANHATTAN,Backing Unsafely,Following Too Closely,,,,618       WASHINGTON STREET             ,2017-10-02,40.731323,"{u'type': u'Point', u'coordinates': [-74.00891, 40.731323]}",-74.00891,0,0,0,0,0,0,0,0,,,18:40,3762799,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10014
19,MANHATTAN,Other Vehicular,Driver Inattention/Distraction,,,,49        GROVE STREET                  ,2017-10-02,40.732964,"{u'type': u'Point', u'coordinates': [-74.003845, 40.732964]}",-74.003845,0,0,0,0,0,0,0,0,,,15:00,3762798,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10014
20,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-02,40.738552,"{u'type': u'Point', u'coordinates': [-73.99969, 40.738552]}",-73.99969,0,0,0,0,0,0,0,0,7 AVENUE,WEST 14 STREET                  ,6:22,3762797,TAXI,PASSENGER VEHICLE,,,,10011
21,MANHATTAN,Unspecified,,,,,,2017-10-02,40.760773,"{u'type': u'Point', u'coordinates': [-73.984474, 40.760773]}",-73.984474,0,0,0,0,0,0,0,0,BROADWAY,WEST 49 STREET                  ,9:50,3762729,PASSENGER VEHICLE,,,,,10019
22,MANHATTAN,Following Too Closely,Other Vehicular,,,,,2017-10-02,,,,0,0,0,0,0,0,0,0,WEST 47 STREET,10 AVENUE                       ,14:10,3762584,TAXI,TAXI,,,,10036
23,MANHATTAN,Unsafe Lane Changing,Unsafe Lane Changing,,,,38        WEST 32 STREET                ,2017-10-02,40.747887,"{u'type': u'Point', u'coordinates': [-73.98726, 40.747887]}",-73.98726,0,0,0,0,0,0,0,0,,,15:10,3762554,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10001
24,MANHATTAN,Unspecified,Unspecified,,,,535       5 AVENUE                      ,2017-10-02,40.754684,"{u'type': u'Point', u'coordinates': [-73.9797, 40.754684]}",-73.9797,0,0,0,0,0,0,0,0,,,15:45,3762553,PASSENGER VEHICLE,,,,,10017
25,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-02,40.751656,"{u'type': u'Point', u'coordinates': [-73.99014, 40.751656]}",-73.99014,0,0,0,0,0,0,0,0,7 AVENUE,WEST 35 STREET                  ,12:00,3762551,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,10001
26,MANHATTAN,Other Vehicular,Unspecified,,,,,2017-10-02,,,,0,0,0,0,0,0,0,0,WEST 51 STREET,12 AVENUE                       ,15:30,3762549,PASSENGER VEHICLE,,,,,10019
27,MANHATTAN,Oversized Vehicle,Unspecified,,,,,2017-10-02,40.711533,"{u'type': u'Point', u'coordinates': [-74.01047, 40.711533]}",-74.01047,0,0,0,0,0,0,0,0,CHURCH STREET,FULTON STREET                   ,10:30,3762427,PASSENGER VEHICLE,,,,,10007
28,MANHATTAN,Driver Inexperience,Failure to Yield Right-of-Way,,,,,2017-10-02,40.72169,"{u'type': u'Point', u'coordinates': [-74.00535, 40.72169]}",-74.00535,0,0,0,0,0,0,0,0,AVENUE OF THE AMERICAS,LAIGHT STREET                   ,19:00,3762424,PASSENGER VEHICLE,,,,,10013
29,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-02,40.70983,"{u'type': u'Point', u'coordinates': [-74.01468, 40.70983]}",-74.01468,0,0,0,0,0,0,0,0,ALBANY STREET,WEST STREET                     ,18:00,3762409,PASSENGER VEHICLE,,,,,10006
30,MANHATTAN,Driver Inattention/Distraction,,,,,112       FRANKLIN STREET               ,2017-10-02,40.7186,"{u'type': u'Point', u'coordinates': [-74.00603, 40.7186]}",-74.00603,0,0,0,0,0,0,0,0,,,10:00,3762406,SPORT UTILITY / STATION WAGON,,,,,10013
31,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,179       CHURCH STREET                 ,2017-10-02,40.715622,"{u'type': u'Point', u'coordinates': [-74.007385, 40.715622]}",-74.007385,0,0,0,0,0,0,0,0,,,12:45,3762405,PASSENGER VEHICLE,,,,,10007
32,MANHATTAN,Failure to Yield Right-of-Way,,,,,300       12 AVENUE                     ,2017-10-02,40.75514,"{u'type': u'Point', u'coordinates': [-74.00635, 40.75514]}",-74.00635,0,0,0,0,0,0,0,0,,,16:15,3762337,PASSENGER VEHICLE,TAXI,,,,10001
33,MANHATTAN,Driver Inexperience,Driver Inattention/Distraction,,,,2843      BROADWAY                      ,2017-10-02,40.804325,"{u'type': u'Point', u'coordinates': [-73.966606, 40.804325]}",-73.966606,0,0,0,0,0,0,0,0,,,11:40,3762311,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10025
34,MANHATTAN,Backing Unsafely,Unspecified,,,,,2017-10-02,40.741077,"{u'type': u'Point', u'coordinates': [-74.001564, 40.741077]}",-74.001564,0,0,0,0,0,0,0,0,8 AVENUE,WEST 16 STREET                  ,10:25,3762256,SPORT UTILITY / STATION WAGON,,,,,10011
35,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-02,40.75649,"{u'type': u'Point', u'coordinates': [-73.997765, 40.75649]}",-73.997765,0,0,0,0,0,0,0,0,10 AVENUE,WEST 37 STREET                  ,20:41,3762254,SPORT UTILITY / STATION WAGON,TAXI,,,,10018
36,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-02,40.753387,"{u'type': u'Point', u'coordinates': [-73.99631, 40.753387]}",-73.99631,0,0,0,0,0,0,0,0,9 AVENUE,WEST 34 STREET                  ,14:45,3762253,TAXI,,,,,10001
37,MANHATTAN,Oversized Vehicle,Unspecified,,,,,2017-10-02,40.759514,"{u'type': u'Point', u'coordinates': [-73.99926, 40.759514]}",-73.99926,0,0,0,0,0,0,0,0,11 AVENUE,WEST 40 STREET                  ,17:00,3762251,SPORT UTILITY / STATION WAGON,,,,,10018
38,MANHATTAN,Driver Inexperience,,,,,,2017-10-02,40.741077,"{u'type': u'Point', u'coordinates': [-74.001564, 40.741077]}",-74.001564,0,0,0,0,0,0,0,0,8 AVENUE,WEST 16 STREET                  ,22:40,3762250,SPORT UTILITY / STATION WAGON,,,,,10011
39,MANHATTAN,Other Vehicular,Other Vehicular,,,,,2017-10-02,40.75979,"{u'type': u'Point', u'coordinates': [-73.98793, 40.75979]}",-73.98793,0,0,0,0,0,0,0,0,WEST 46 STREET,8 AVENUE                        ,13:20,3762225,SPORT UTILITY / STATION WAGON,,,,,10036
40,MANHATTAN,Other Vehicular,,,,,9         WEST 53 STREET                ,2017-10-02,40.760708,"{u'type': u'Point', u'coordinates': [-73.9765, 40.760708]}",-73.9765,0,0,0,0,0,0,0,0,,,16:40,3762220,TAXI,,,,,10019
41,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,353       WEST 57 STREET                ,2017-10-02,40.76735,"{u'type': u'Point', u'coordinates': [-73.98436, 40.76735]}",-73.98436,0,0,0,0,0,0,0,0,,,17:43,3762218,TAXI,TAXI,,,,10019
42,MANHATTAN,Other Vehicular,,,,,,2017-10-02,40.76161,"{u'type': u'Point', u'coordinates': [-73.99032, 40.76161]}",-73.99032,0,0,0,0,0,0,0,0,9 AVENUE,WEST 47 STREET                  ,14:35,3762201,PASSENGER VEHICLE,,,,,10036
43,MANHATTAN,Unspecified,Unspecified,,,,2481      7 AVENUE                      ,2017-10-02,40.82106,"{u'type': u'Point', u'coordinates': [-73.93949, 40.82106]}",-73.93949,0,0,0,0,0,0,0,0,,,12:48,3762144,TAXI,SPORT UTILITY / STATION WAGON,,,,10030
44,MANHATTAN,Driver Inattention/Distraction,Passenger Distraction,,,,845       UN PLAZA                      ,2017-10-02,40.751995,"{u'type': u'Point', u'coordinates': [-73.967514, 40.751995]}",-73.967514,1,0,0,0,0,0,1,0,,,16:00,3762121,BICYCLE,TAXI,,,,10017
45,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,,,,0,0,0,0,0,0,0,0,AMSTERDAM AVENUE,WEST 106 STREET                 ,8:40,3761999,TAXI,,,,,10025
46,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,40.79536,"{u'type': u'Point', u'coordinates': [-73.96942, 40.79536]}",-73.96942,0,0,0,0,0,0,0,0,WEST 98 STREET,AMSTERDAM AVENUE                ,8:53,3761998,TAXI,,,,,10025
47,MANHATTAN,Driver Inattention/Distraction,Unspecified,Unspecified,,,392       CENTRAL PARK WEST             ,2017-10-02,,,,0,0,1,0,0,0,1,0,,,9:30,3761997,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,10025
48,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,40.80322,"{u'type': u'Point', u'coordinates': [-73.95253, 40.80322]}",-73.95253,0,0,0,0,0,0,0,0,7 AVENUE,WEST 116 STREET                 ,11:00,3761983,PASSENGER VEHICLE,TAXI,,,,10026
49,MANHATTAN,Unspecified,,,,,111       WEST 113 STREET               ,2017-10-02,40.800373,"{u'type': u'Point', u'coordinates': [-73.95176, 40.800373]}",-73.95176,0,0,0,0,0,0,0,0,,,11:48,3761982,PASSENGER VEHICLE,,,,,10026
50,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,116       EAST 125 STREET               ,2017-10-02,40.804745,"{u'type': u'Point', u'coordinates': [-73.938324, 40.804745]}",-73.938324,0,0,0,0,0,0,0,0,,,9:45,3761973,PICK-UP TRUCK,,,,,10035
51,MANHATTAN,Passing or Lane Usage Improper,Oversized Vehicle,,,,,2017-10-02,40.742226,"{u'type': u'Point', u'coordinates': [-73.99702, 40.742226]}",-73.99702,0,0,1,0,0,0,1,0,7 AVENUE,WEST 20 STREET                  ,17:30,3763765,TAXI,,,,,10011
52,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-02,40.758976,"{u'type': u'Point', u'coordinates': [-73.99394, 40.758976]}",-73.99394,0,0,0,0,0,0,0,0,DYER AVENUE,WEST 42 STREET                  ,11:54,3763764,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10018
53,MANHATTAN,Unsafe Lane Changing,Unspecified,,,,,2017-10-02,40.747234,"{u'type': u'Point', u'coordinates': [-73.99337, 40.747234]}",-73.99337,0,0,0,0,0,0,0,0,WEST 28 STREET,7 AVENUE                        ,10:30,3763763,VAN,,,,,10001
54,MANHATTAN,Unspecified,,,,,,2017-10-02,40.759514,"{u'type': u'Point', u'coordinates': [-73.99926, 40.759514]}",-73.99926,0,0,0,0,0,0,0,0,WEST 40 STREET,11 AVENUE                       ,18:19,3763739,SPORT UTILITY / STATION WAGON,,,,,10018
55,MANHATTAN,Unspecified,Unspecified,,,,315       AVENUE C                      ,2017-10-02,40.731434,"{u'type': u'Point', u'coordinates': [-73.974144, 40.731434]}",-73.974144,0,0,0,0,0,0,0,0,,,13:52,3761880,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10009
56,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-02,40.746037,"{u'type': u'Point', u'coordinates': [-73.990524, 40.746037]}",-73.990524,0,0,0,0,0,0,0,0,WEST 28 STREET,AVENUE OF THE AMERICAS          ,12:25,3761870,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10001
57,MANHATTAN,Unspecified,Unspecified,,,,140       EAST 14 STREET                ,2017-10-02,40.733715,"{u'type': u'Point', u'coordinates': [-73.98822, 40.733715]}",-73.98822,0,0,0,0,0,0,0,0,,,15:40,3761866,TAXI,SPORT UTILITY / STATION WAGON,,,,10003
58,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,363       LAFAYETTE STREET              ,2017-10-02,40.726883,"{u'type': u'Point', u'coordinates': [-73.99394, 40.726883]}",-73.99394,0,0,0,0,0,0,0,0,,,12:30,3761861,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10012
59,MANHATTAN,Driver Inexperience,Unspecified,,,,,2017-10-02,40.77235,"{u'type': u'Point', u'coordinates': [-73.94666, 40.77235]}",-73.94666,0,0,0,0,0,0,0,0,EAST 82 STREET,EAST END AVENUE                 ,14:42,3761831,TAXI,SPORT UTILITY / STATION WAGON,,,,10028
60,MANHATTAN,Driver Inexperience,Unspecified,,,,,2017-10-02,40.773598,"{u'type': u'Point', u'coordinates': [-73.9578, 40.773598]}",-73.9578,0,0,0,0,0,0,0,0,EAST 78 STREET,3 AVENUE                        ,15:02,3761827,TAXI,,,,,10075
61,MANHATTAN,Backing Unsafely,Unspecified,,,,328       EAST 94 STREET                ,2017-10-02,40.782585,"{u'type': u'Point', u'coordinates': [-73.94722, 40.782585]}",-73.94722,0,0,0,0,0,0,0,0,,,12:00,3761819,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10128
62,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-02,40.761234,"{u'type': u'Point', u'coordinates': [-73.96389, 40.761234]}",-73.96389,0,0,0,0,0,0,0,0,EAST 60 STREET,2 AVENUE                        ,0:30,3761817,SPORT UTILITY / STATION WAGON,TAXI,,,,10022
63,MANHATTAN,Other Vehicular,Reaction to Other Uninvolved Vehicle,,,,189       CENTRAL PARK WEST             ,2017-10-02,40.7807,"{u'type': u'Point', u'coordinates': [-73.9727, 40.7807]}",-73.9727,0,0,2,0,0,0,2,0,,,19:00,3761707,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10024
64,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,40.785095,"{u'type': u'Point', u'coordinates': [-73.97691, 40.785095]}",-73.97691,0,0,0,0,0,0,0,0,AMSTERDAM AVENUE,WEST 82 STREET                  ,12:30,3761698,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,,10024
65,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,40.781837,"{u'type': u'Point', u'coordinates': [-73.979294, 40.781837]}",-73.979294,0,0,0,0,0,0,0,0,AMSTERDAM AVENUE,WEST 77 STREET                  ,12:45,3761697,PASSENGER VEHICLE,,,,,10024
66,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,40.783337,"{u'type': u'Point', u'coordinates': [-73.970764, 40.783337]}",-73.970764,0,0,0,0,0,0,0,0,WEST 83 STREET,CENTRAL PARK WEST               ,9:30,3761696,PASSENGER VEHICLE,,,,,10024
67,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,1076      First  AVENUE                 ,2017-10-02,,,,1,0,0,0,0,0,1,0,,,19:10,3761672,PASSENGER VEHICLE,BICYCLE,,,,10022
68,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-02,40.717186,"{u'type': u'Point', u'coordinates': [-74.0129, 40.717186]}",-74.0129,0,0,0,0,0,0,0,0,CHAMBERS STREET,WEST STREET                     ,15:10,3761667,TAXI,SPORT UTILITY / STATION WAGON,,,,10007
69,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,40.81467,"{u'type': u'Point', u'coordinates': [-73.93623, 40.81467]}",-73.93623,0,0,0,0,0,0,0,0,5 AVENUE,EAST 138 STREET                 ,20:52,3761665,PASSENGER VEHICLE,PICK-UP TRUCK,,,,10037
70,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-02,40.79931,"{u'type': u'Point', u'coordinates': [-73.943245, 40.79931]}",-73.943245,0,0,0,0,0,0,0,0,PARK AVENUE,EAST 116 STREET                 ,14:22,3761664,TAXI,SPORT UTILITY / STATION WAGON,,,,10029
71,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,180       LUDLOW STREET                 ,2017-10-02,40.721935,"{u'type': u'Point', u'coordinates': [-73.987404, 40.721935]}",-73.987404,0,0,0,0,0,0,0,0,,,1:30,3761429,SPORT UTILITY / STATION WAGON,,,,,10002
72,MANHATTAN,Driver Inattention/Distraction,Other Vehicular,,,,852       10 AVENUE                     ,2017-10-02,40.768536,"{u'type': u'Point', u'coordinates': [-73.988976, 40.768536]}",-73.988976,1,0,0,0,0,0,1,0,,,22:00,3762174,TAXI,BICYCLE,,,,10019
73,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,35        EAST 50 STREET                ,2017-10-02,40.75771,"{u'type': u'Point', u'coordinates': [-73.97523, 40.75771]}",-73.97523,0,0,0,0,0,0,0,0,,,13:12,3762172,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10022
74,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-02,40.762394,"{u'type': u'Point', u'coordinates': [-73.97861, 40.762394]}",-73.97861,0,0,0,0,0,0,0,0,WEST 54 STREET,AVENUE OF THE AMERICAS          ,11:05,3762169,TAXI,PASSENGER VEHICLE,,,,10019
75,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-02,40.766712,"{u'type': u'Point', u'coordinates': [-73.98289, 40.766712]}",-73.98289,0,0,0,0,0,0,0,0,WEST 57 STREET,8 AVENUE                        ,14:55,3762167,TAXI,PASSENGER VEHICLE,,,,10019
76,MANHATTAN,Backing Unsafely,,,,,510       MADISON AVENUE                ,2017-10-02,40.75965,"{u'type': u'Point', u'coordinates': [-73.974304, 40.75965]}",-73.974304,0,0,0,0,0,0,0,0,,,9:30,3760736,SPORT UTILITY / STATION WAGON,,,,,10022
0,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-03,40.78655,"{u'type': u'Point', u'coordinates': [-73.95466, 40.78655]}",-73.95466,0,0,0,0,0,0,0,0,EAST 95 STREET,MADISON AVENUE                  ,17:20,3770514,TAXI,BICYCLE,,,,10128
1,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-03,40.822018,"{u'type': u'Point', u'coordinates': [-73.95368, 40.822018]}",-73.95368,0,0,0,0,0,0,0,0,BROADWAY,WEST 138 STREET                 ,12:15,3766586,PASSENGER VEHICLE,,,,,10031
2,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-03,40.821117,"{u'type': u'Point', u'coordinates': [-73.957466, 40.821117]}",-73.957466,0,0,0,0,0,0,0,0,RIVERSIDE DRIVE,WEST 135 STREET                 ,13:00,3766583,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10031
3,MANHATTAN,Unspecified,,,,,115       FORT WASHINGTON AVENUE        ,2017-10-03,40.83907,"{u'type': u'Point', u'coordinates': [-73.94353, 40.83907]}",-73.94353,0,0,0,0,0,0,0,0,,,14:30,3766536,PASSENGER VEHICLE,,,,,10032
4,MANHATTAN,Brakes Defective,,,,,,2017-10-03,40.71997,"{u'type': u'Point', u'coordinates': [-73.992905, 40.71997]}",-73.992905,0,0,0,0,1,0,1,0,DELANCEY STREET,CHRYSTIE STREET                 ,10:55,3766119,BICYCLE,,,,,10002
5,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-03,40.77369,"{u'type': u'Point', u'coordinates': [-73.961945, 40.77369]}",-73.961945,0,0,0,0,0,0,0,0,EAST 76 STREET,PARK AVENUE                     ,15:00,3766086,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,10021
6,MANHATTAN,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,,2017-10-03,40.762737,"{u'type': u'Point', u'coordinates': [-73.9597, 40.762737]}",-73.9597,0,0,0,0,0,0,0,0,EAST 64 STREET,1 AVENUE                        ,9:20,3766080,TAXI,PASSENGER VEHICLE,,,,10065
7,MANHATTAN,Following Too Closely,Unspecified,,,,,2017-10-03,40.7441,"{u'type': u'Point', u'coordinates': [-73.99565, 40.7441]}",-73.99565,0,0,0,0,0,0,0,0,7 AVENUE,WEST 23 STREET                  ,13:57,3765255,PASSENGER VEHICLE,,,,,10011
8,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,,2017-10-03,40.752316,"{u'type': u'Point', u'coordinates': [-73.985954, 40.752316]}",-73.985954,0,0,0,0,0,0,0,0,AVENUE OF THE AMERICAS,WEST 38 STREET                  ,17:40,3765198,TAXI,,,,,10018
9,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,207       WEST 36 STREET                ,2017-10-03,40.752514,"{u'type': u'Point', u'coordinates': [-73.99024, 40.752514]}",-73.99024,0,0,0,0,0,0,0,0,,,18:18,3765165,TAXI,TAXI,,,,10018
10,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,,2017-10-03,40.74822,"{u'type': u'Point', u'coordinates': [-74.007484, 40.74822]}",-74.007484,0,0,0,0,0,0,0,0,WEST 22 STREET,11 AVENUE                       ,15:40,3765130,,,,,,10011
11,MANHATTAN,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,,2017-10-03,40.784992,"{u'type': u'Point', u'coordinates': [-73.98261, 40.784992]}",-73.98261,0,0,0,0,0,0,0,0,RIVERSIDE DRIVE,WEST 79 STREET                  ,15:40,3764826,,,,,,10024
12,MANHATTAN,Unspecified,,,,,255       EAST 125 STREET               ,2017-10-03,40.8032,"{u'type': u'Point', u'coordinates': [-73.934616, 40.8032]}",-73.934616,0,0,0,0,0,0,0,0,,,9:00,3764555,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,10035
13,MANHATTAN,Unspecified,Unspecified,,,,,2017-10-03,40.82902,"{u'type': u'Point', u'coordinates': [-73.94485, 40.82902]}",-73.94485,0,0,0,0,0,0,0,0,AMSTERDAM AVENUE,WEST 151 STREET                 ,9:15,3764372,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,10031
14,MANHATTAN,Failure to Yield Right-of-Way,,,,,,2017-10-03,40.79356,"{u'type': u'Point', u'coordinates': [-73.96702, 40.79356]}",-73.96702,0,0,0,0,1,0,1,0,WEST 97 STREET,COLUMBUS AVENUE                 ,18:40,3763945,PASSENGER VEHICLE,,,,,10025
15,MANHATTAN,Turning Improperly,Unspecified,,,,,2017-10-03,40.757732,"{u'type': u'Point', u'coordinates': [-73.99686, 40.757732]}",-73.99686,0,0,0,0,0,0,0,0,WEST 39 STREET,10 AVENUE                       ,19:48,3763771,PASSENGER VEHICLE,,,,,10018
16,MANHATTAN,Passing or Lane Usage Improper,Unspecified,,,,,2017-10-03,40.760822,"{u'type': u'Point', u'coordinates': [-73.99832, 40.760822]}",-73.99832,0,0,0,0,0,0,0,0,11 AVENUE,WEST 42 STREET                  ,22:26,3763770,PASSENGER VEHICLE,,,,,10036
17,MANHATTAN,Driver Inattention/Distraction,Unspecified,,,,444       WEST 35 STREET                ,2017-10-03,40.754852,"{u'type': u'Point', u'coordinates': [-73.99774, 40.754852]}",-73.99774,0,0,0,0,0,0,0,0,,,18:13,3763766,SPORT UTILITY / STATION WAGON,,,,,10001
18,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,,2017-10-03,40.790623,"{u'type': u'Point', u'coordinates': [-73.942444, 40.790623]}",-73.942444,0,0,0,0,0,0,0,0,EAST 106 STREET,2 AVENUE                        ,19:06,3763665,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,10029
19,MANHATTAN,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,,2017-10-03,40.72709,"{u'type': u'Point', u'coordinates': [-73.991554, 40.72709]}",-73.991554,0,0,0,0,0,0,0,0,BOWERY,EAST 4 STREET                   ,19:25,3763574,PASSENGER VEHICLE,,,,,10012
